TACCOUNTALLOCLINK,,,,,,/TACCOUNTALLOCLINK
COA.ID,CHART_OF_ACCOUNT.T_ACCOUNT.NUMBER,JVD.ID,CHART_OF_ACCOUNT.BOOK.NAME,ID,TREATMENT.NAME,
Treasury|19511633,19511633,BN_MF_Value Date Premium|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|BN_MF_Value Date Premium|Cash Analysis Projected|Debit|Bank Notes Commodity Spot,Bank Notes Commodity Spot,
Treasury|19511633,19511633,PSAK_MF_Pay Date Non-Attributable Fee (Linear)|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|PSAK_MF_Pay Date Non-Attributable Fee (Linear)|Cash Analysis Projected|Debit|Bond Issuance,Bond Issuance,
Treasury|19511633,19511633,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Debit|Bond Issuance,Bond Issuance,
Treasury|19511633,19511633,FX Option_MF_Termination Fee|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|FX Option_MF_Termination Fee|Cash Analysis Projected|Debit|FXO,FXO,
Treasury|19511633,19511633,FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Debit|FXO,FXO,
Treasury|19511633,19511633,FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|FX Option_MF_Payment Premium Value Date|Cash Analysis Projected|Debit|MMLD FXO,MMLD FXO,
Treasury|19511633,19511633,PSAK_MF_Pay Date Non-Attributable Fee (As Fee)|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|PSAK_MF_Pay Date Non-Attributable Fee (As Fee)|Cash Analysis Projected|Debit|Bond Issuance,Bond Issuance,
Treasury|19511633,19511633,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Debit|Reverse Repo,Reverse Repo,
Treasury|19511633,19511633,FX Option_MF_Termination Fee|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|FX Option_MF_Termination Fee|Cash Analysis Projected|Debit|MMLD FXO,MMLD FXO,
Treasury|19511633,19511633,DCI_MF_Premium Pay Date (Client)|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|DCI_MF_Premium Pay Date (Client)|Cash Analysis Projected|Debit|DCI Premium,DCI Premium,
Treasury|19511633,19511633,PSAK_MF_Pay Date WIthholding Tax|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|PSAK_MF_Pay Date WIthholding Tax|Cash Analysis Projected|Debit|FXO,FXO,
Treasury|19511633,19511633,DCI_MF_Premium Trade Date (Cpty)|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|DCI_MF_Premium Trade Date (Cpty)|Cash Analysis Projected|Debit|DCI Premium,DCI Premium,
Treasury|19511633,19511633,PSAK_MF_Pay Date WIthholding Tax|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|PSAK_MF_Pay Date WIthholding Tax|Cash Analysis Projected|Debit|MMLD FXO,MMLD FXO,
Treasury|19511633,19511633,MMLD FXO_MF_MMLD Yield Pay Date|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|MMLD FXO_MF_MMLD Yield Pay Date|Cash Analysis Projected|Debit|MMLD FXO,MMLD FXO,
Treasury|19511633,19511633,PSAK_MF_Pay Date WIthholding Tax|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|PSAK_MF_Pay Date WIthholding Tax|Cash Analysis Projected|Debit|FX Forward,FX Forward,
Treasury|19511633,19511633,CCS/IRS_MF_Pay Date Termination Fee|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|CCS/IRS_MF_Pay Date Termination Fee|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|19511633,19511633,MMLD Rate_MF_Pay Date Premium Instalments|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|MMLD Rate_MF_Pay Date Premium Instalments|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|19511633,19511633,PSAK_MF_Pay Date WIthholding Tax|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|PSAK_MF_Pay Date WIthholding Tax|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|19511633,19511633,CCS/IRS_MF_Closing Date Accrued Interest|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|CCS/IRS_MF_Closing Date Accrued Interest|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|19511633,19511633,MMLD Rate_MF_Pay Date Yield|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|MMLD Rate_MF_Pay Date Yield|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|19511633,19511633,MMLD Rate_MF_Full Upfront Premium Pay Date (Client)|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|MMLD Rate_MF_Full Upfront Premium Pay Date (Client)|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|19511633,19511633,MMLD Rate_MF_Full Upfront Premium Pay Date (Cpty)|Cash Analysis Projected|Debit,Treasury,Treasury|19511633|MMLD Rate_MF_Full Upfront Premium Pay Date (Cpty)|Cash Analysis Projected|Debit|MMLD Rate,MMLD Rate,
Treasury|19511931,19511931,Repo_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|19511931|Repo_MF_Value Date Principal|Cash Analysis Projected|Credit|Repo,Repo,
Treasury|19511931,19511931,DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|19511931|DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit|Borrowing,Borrowing,
Treasury|19511931,19511931,Repo_MF_Trade Date Principal|Cash Analysis Projected|Debit,Treasury,Treasury|19511931|Repo_MF_Trade Date Principal|Cash Analysis Projected|Debit|Repo,Repo,
Treasury|19511931,19511931,DepoLoan_MF_Trade Date Principal|Cash Analysis Projected|Debit,Treasury,Treasury|19511931|DepoLoan_MF_Trade Date Principal|Cash Analysis Projected|Debit|Borrowing,Borrowing,
Treasury|19511966,19511966,BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Credit,Treasury,Treasury|19511966|BondRepoCollateral_TD_Daily MTM (RTM)|Repo Reclass MtM RTM|Credit|Bond FVOCI,Bond FVOCI,
Treasury|19511966,19511966,BondRepoCollateral_TD_Daily Carrying Amount (RTM)|Repo Reclass Carrying Amount RTM|Credit,Treasury,Treasury|19511966|BondRepoCollateral_TD_Daily Carrying Amount (RTM)|Repo Reclass Carrying Amount RTM|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|19511114,19511114,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|19511114|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Bond Issuance,Bond Issuance,
Treasury|19511114,19511114,Bond_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec P/L split by Attributable Fee|Debit,Treasury,Treasury|19511114|Bond_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec P/L split by Attributable Fee|Debit|Bond Issuance,Bond Issuance,
Treasury|19511114,19511114,Bond Issue_TD_ Attributable Fee Amortization Maturity Date|Portfolio Realized Deprec P/L split by Attributable Fee|Debit,Treasury,Treasury|19511114|Bond Issue_TD_ Attributable Fee Amortization Maturity Date|Portfolio Realized Deprec P/L split by Attributable Fee|Debit|Bond Issuance,Bond Issuance,
Treasury|19511104,19511104,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury,Treasury|19511104|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Bond Issuance,Bond Issuance,
Treasury|19511104,19511104,Bond_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec P/L split by Attributable Fee|Debit,Treasury,Treasury|19511104|Bond_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec P/L split by Attributable Fee|Debit|Bond Issuance,Bond Issuance,
Treasury|19511104,19511104,Bond Issue_TD_ Attributable Fee Amortization Maturity Date|Portfolio Realized Deprec P/L split by Attributable Fee|Debit,Treasury,Treasury|19511104|Bond Issue_TD_ Attributable Fee Amortization Maturity Date|Portfolio Realized Deprec P/L split by Attributable Fee|Debit|Bond Issuance,Bond Issuance,
Treasury|19511942,19511942,Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit,Treasury,Treasury|19511942|Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit|Bond FVOCI,Bond FVOCI,
Treasury|19511942,19511942,Bond_MF_Value Date Settlement|Cash Analysis Projected|Credit,Treasury,Treasury|19511942|Bond_MF_Value Date Settlement|Cash Analysis Projected|Credit|Bond FVTPL,Bond FVTPL,
Treasury|19511942,19511942,Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit,Treasury,Treasury|19511942|Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|19511942,19511942,Bond_MF_Value Date Settlement|Cash Analysis Projected|Credit,Treasury,Treasury|19511942|Bond_MF_Value Date Settlement|Cash Analysis Projected|Credit|Bond FVOCI,Bond FVOCI,
Treasury|19511942,19511942,DepoLoan Discounted_MF_Maturity Pay Date|Cash Analysis Projected|Credit,Treasury,Treasury|19511942|DepoLoan Discounted_MF_Maturity Pay Date|Cash Analysis Projected|Credit|Placement(Discounted),Placement(Discounted),
Treasury|19511942,19511942,Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit,Treasury,Treasury|19511942|Bond_MF_Pay Date Settlement Principal|Cash Analysis Projected|Credit|Bond FVTPL,Bond FVTPL,
Treasury|19511942,19511942,DepoLoan Discounted_MF_Maturity Date|Cash Analysis Projected|Debit,Treasury,Treasury|19511942|DepoLoan Discounted_MF_Maturity Date|Cash Analysis Projected|Debit|Placement(Discounted),Placement(Discounted),
Treasury|19511942,19511942,Bond_MF_Pay Date Principal|Cash Analysis Projected|Debit,Treasury,Treasury|19511942|Bond_MF_Pay Date Principal|Cash Analysis Projected|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|19511942,19511942,Bond_MF_Pay Date Principal|Cash Analysis Projected|Debit,Treasury,Treasury|19511942|Bond_MF_Pay Date Principal|Cash Analysis Projected|Debit|Bond FVTPL,Bond FVTPL,
Treasury|19511942,19511942,Bond_TD_Trade Date Sell Premium|Trade Premium Dv|Debit,Treasury,Treasury|19511942|Bond_TD_Trade Date Sell Premium|Trade Premium Dv|Debit|Bond FVTPL,Bond FVTPL,
Treasury|19511942,19511942,Bond_TD_Trade Date Sell Premium|Trade Premium Dv|Debit,Treasury,Treasury|19511942|Bond_TD_Trade Date Sell Premium|Trade Premium Dv|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19511942,19511942,Bond_MF_Pay Date Principal|Cash Analysis Projected|Debit,Treasury,Treasury|19511942|Bond_MF_Pay Date Principal|Cash Analysis Projected|Debit|Bond FVOCI,Bond FVOCI,
Treasury|19611206,19611206,DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|19611206|DepoLoan_MF_Value Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|19611206,19611206,DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|19611206|DepoLoan_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Placement,Placement,
Treasury|19611207,19611207,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|19611207|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Placement,Placement,
Treasury|19611216,19611216,Repo_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|19611216|Repo_MF_Value Date Principal|Cash Analysis Projected|Credit|Reverse Repo,Reverse Repo,
Treasury|19611216,19611216,Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit,Treasury,Treasury|19611216|Repo_MF_Maturity Date Principal|Cash Analysis Projected|Credit|Reverse Repo,Reverse Repo,
Treasury|19611216,19611216,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit,Treasury,Treasury|19611216|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Debit|Reverse Repo,Reverse Repo,
Treasury|51031201,51031201,Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Credit,Treasury,Treasury|51031201|Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Credit|Repo,Repo,
Treasury|51031201,51031201,Repo_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit,Treasury,Treasury|51031201|Repo_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit|Repo,Repo,
Treasury|51031201,51031201,Repo_MF_Pay Date Interest|PSAK FI Interest Income|Credit,Treasury,Treasury|51031201|Repo_MF_Pay Date Interest|PSAK FI Interest Income|Credit|Repo,Repo,
Treasury|51031201,51031201,Repo_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit,Treasury,Treasury|51031201|Repo_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit|Repo,Repo,
Treasury|51031201,51031201,Repo_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit,Treasury,Treasury|51031201|Repo_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit|Repo,Repo,
Treasury|51031201,51031201,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit,Treasury,Treasury|51031201|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit|Repo,Repo,
Treasury|51031201,51031201,MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Credit,Treasury,Treasury|51031201|MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Credit|Repo,Repo,
Treasury|51031201,51031201,MM_TD_Daily Attributable Fee Amortization_FCY (NI)|Portfolio Realized Deprec Profit and Loss|Credit,Treasury,Treasury|51031201|MM_TD_Daily Attributable Fee Amortization_FCY (NI)|Portfolio Realized Deprec Profit and Loss|Credit|Repo,Repo,
Treasury|51031201,51031201,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Credit,Treasury,Treasury|51031201|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Credit|Repo,Repo,
Treasury|51031202,51031202,Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Credit,Treasury,Treasury|51031202|Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Credit|Repo,Repo,
Treasury|51031202,51031202,Repo_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit,Treasury,Treasury|51031202|Repo_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit|Repo,Repo,
Treasury|51031202,51031202,Repo_MF_Pay Date Interest|PSAK FI Interest Income|Credit,Treasury,Treasury|51031202|Repo_MF_Pay Date Interest|PSAK FI Interest Income|Credit|Repo,Repo,
Treasury|51031202,51031202,Repo_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit,Treasury,Treasury|51031202|Repo_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit|Repo,Repo,
Treasury|51031202,51031202,Repo_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit,Treasury,Treasury|51031202|Repo_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit|Repo,Repo,
Treasury|51031202,51031202,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit,Treasury,Treasury|51031202|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit|Repo,Repo,
Treasury|51031202,51031202,MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Credit,Treasury,Treasury|51031202|MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Credit|Repo,Repo,
Treasury|51031202,51031202,MM_TD_Daily Attributable Fee Amortization_FCY (NI)|Portfolio Realized Deprec Profit and Loss|Credit,Treasury,Treasury|51031202|MM_TD_Daily Attributable Fee Amortization_FCY (NI)|Portfolio Realized Deprec Profit and Loss|Credit|Repo,Repo,
Treasury|51031202,51031202,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Credit,Treasury,Treasury|51031202|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Credit|Repo,Repo,
Treasury|17011903,17011903,PSAK_MF_Pay Date Non-Attributable Fee (Linear)|Cash Analysis Projected|Credit,Treasury,Treasury|17011903|PSAK_MF_Pay Date Non-Attributable Fee (Linear)|Cash Analysis Projected|Credit|Bond FVOCI,Bond FVOCI,
Treasury|17011903,17011903,PSAK_MF_Pay Date Non-Attributable Fee (Linear)|Cash Analysis Projected|Credit,Treasury,Treasury|17011903|PSAK_MF_Pay Date Non-Attributable Fee (Linear)|Cash Analysis Projected|Credit|Bond Issuance,Bond Issuance,
Treasury|17011903,17011903,PSAK_MF_Pay Date Non-Attributable Fee (Linear)|Cash Analysis Projected|Credit,Treasury,Treasury|17011903|PSAK_MF_Pay Date Non-Attributable Fee (Linear)|Cash Analysis Projected|Credit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|17011903,17011903,PSAK_MF_Pay Date Non-Attributable Fee (Linear)|Cash Analysis Projected|Credit,Treasury,Treasury|17011903|PSAK_MF_Pay Date Non-Attributable Fee (Linear)|Cash Analysis Projected|Credit|Bond FVTPL,Bond FVTPL,
Treasury|17011903,17011903,PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Debit,Treasury,Treasury|17011903|PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Debit|Bond FVTPL,Bond FVTPL,
Treasury|17011903,17011903,PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Debit,Treasury,Treasury|17011903|PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Debit|Bond Issuance,Bond Issuance,
Treasury|17011903,17011903,PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Debit,Treasury,Treasury|17011903|PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Debit|Bond FVOCI,Bond FVOCI,
Treasury|17011903,17011903,PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Debit,Treasury,Treasury|17011903|PSAK_TD_Daily Non-Attributable Fee Amortization|Fee Realized Non-Attributable Linear|Debit|Bond Amortised Cost,Bond Amortised Cost,
Treasury|17011903,17011903,PSAK_MF_Pay Date Non-Attributable Fee (As Fee) Issuance|Cash Analysis Projected|Debit,Treasury,Treasury|17011903|PSAK_MF_Pay Date Non-Attributable Fee (As Fee) Issuance|Cash Analysis Projected|Debit|Bond Issuance,Bond Issuance,
Treasury|51021101,51021101,DepoLoan_MF_Pay Date Interest PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit,Treasury,Treasury|51021101|DepoLoan_MF_Pay Date Interest PL_FCY_IDR|PSAK Cash Analysis Projected IDR|Credit|Borrowing,Borrowing,
Treasury|51021101,51021101,DepoLoan_MF_Pay Date Interest PL|Cash Analysis Projected|Credit,Treasury,Treasury|51021101|DepoLoan_MF_Pay Date Interest PL|Cash Analysis Projected|Credit|Borrowing,Borrowing,
Treasury|51021101,51021101,DepoLoan_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit,Treasury,Treasury|51021101|DepoLoan_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit|Borrowing,Borrowing,
Treasury|51021101,51021101,DepoLoan_MF_Pay Date Interest PL_FCY (NI)|Cash Analysis Projected|Credit,Treasury,Treasury|51021101|DepoLoan_MF_Pay Date Interest PL_FCY (NI)|Cash Analysis Projected|Credit|Borrowing,Borrowing,
Treasury|51021101,51021101,DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit,Treasury,Treasury|51021101|DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit|Borrowing,Borrowing,
Treasury|51021101,51021101,DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit,Treasury,Treasury|51021101|DepoLoan_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit|Borrowing,Borrowing,
Treasury|51021101,51021101,MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Credit,Treasury,Treasury|51021101|MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Credit|Borrowing,Borrowing,
Treasury|51021101,51021101,MM_TD_Daily Attributable Fee Amortization_FCY (NI)|Portfolio Realized Deprec Profit and Loss|Credit,Treasury,Treasury|51021101|MM_TD_Daily Attributable Fee Amortization_FCY (NI)|Portfolio Realized Deprec Profit and Loss|Credit|Borrowing,Borrowing,
Treasury|51021101,51021101,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Credit,Treasury,Treasury|51021101|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Credit|Borrowing,Borrowing,
Treasury|51031801,51031801,Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Credit,Treasury,Treasury|51031801|Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Credit|Repo,Repo,
Treasury|51031801,51031801,Repo_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit,Treasury,Treasury|51031801|Repo_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit|Repo,Repo,
Treasury|51031801,51031801,Repo_MF_Pay Date Interest|PSAK FI Interest Income|Credit,Treasury,Treasury|51031801|Repo_MF_Pay Date Interest|PSAK FI Interest Income|Credit|Repo,Repo,
Treasury|51031801,51031801,Repo_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit,Treasury,Treasury|51031801|Repo_TD_Daily Interest Accrual_FCY_IDR|PSAK Accrued IDR|Credit|Repo,Repo,
Treasury|51031801,51031801,Repo_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit,Treasury,Treasury|51031801|Repo_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit|Repo,Repo,
Treasury|51031801,51031801,Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit,Treasury,Treasury|51031801|Repo_TD_Daily Interest Accrual|Accounting Accrued Interest FI|Credit|Repo,Repo,
Treasury|51031801,51031801,MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Credit,Treasury,Treasury|51031801|MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Credit|Repo,Repo,
Treasury|51031801,51031801,MM_TD_Daily Attributable Fee Amortization_FCY (NI)|Portfolio Realized Deprec Profit and Loss|Credit,Treasury,Treasury|51031801|MM_TD_Daily Attributable Fee Amortization_FCY (NI)|Portfolio Realized Deprec Profit and Loss|Credit|Repo,Repo,
Treasury|51031801,51031801,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Credit,Treasury,Treasury|51031801|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Credit|Repo,Repo,
Treasury|51031301,51031301,MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Credit,Treasury,Treasury|51031301|MM_TD_Daily Attributable Fee Amortization|Portfolio Realized Deprec Profit and Loss|Credit|Repo,Repo,
Treasury|51031301,51031301,MM_TD_Daily Attributable Fee Amortization_FCY (NI)|Portfolio Realized Deprec Profit and Loss|Credit,Treasury,Treasury|51031301|MM_TD_Daily Attributable Fee Amortization_FCY (NI)|Portfolio Realized Deprec Profit and Loss|Credit|Repo,Repo,
Treasury|51031301,51031301,MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Credit,Treasury,Treasury|51031301|MM_TD_Daily Attributable Fee Amortization_FCY_IDR|PSAK Realized Depreciation IDR|Credit|Repo,Repo,
Treasury|51031301,51031301,Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Credit,Treasury,Treasury|51031301|Repo_MF_Pay Date Interest PL_FCY_IDR|PSAK FI Interest Income IDR|Credit|Repo,Repo,
Treasury|51031301,51031301,Repo_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit,Treasury,Treasury|51031301|Repo_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit|Repo,Repo,
